x,y
-7.171999927999828,3.7079530421432043
3.680199985599966,-6.940603963599991
-2.800999927999828,2.938563734424016
0.49060799918824594,1.5839445591882197
0.8751999855999655,-4.974270950981349
-0.7999999279998271,0.2859999711999309
-7.344999927999828,2.7939999711999315
0.6801999855999654,-3.774990568589392
4.1239999855999665,-10.364090349337019
2.5838415009578317,-4.0231359269918245
5.895320025920062,1.7578398790397096
-8.800999927999829,3.156246888910177
-10.384999927999829,4.910830410461045
2.4663999855999656,-9.589639901385127
-0.5049999279998272,0.6735885896734712
3.196999985599966,-11.761300704677144
0.08007679573088805,0.9242836013589136
4.34736752246458,-11.110996146016351
1.3393999855999654,-6.4887613608976675
4.5199999855999655,-10.546425605305775
2.4006995022264235,-3.487743910143785
2.2958180278135036,2.2958180278135036
1.5663999855999657,-7.249639901385127
4.075129119277646,-9.856964101088245
2.964999985599966,-6.737974775123018
0.6095998487996369,0.034199967599922186
-2.3769999279998273,1.4527314592019418
0.7959999855999654,-4.311971249909667
6.764720051840126,3.8449999279998277
3.6651199611199075,0.6904399114397874
-1.2199999279998273,0.9132203536149108
-0.17599992799982705,0.2812714584633943
4.452999985599966,-10.226904710100985
8.43600010800026,8.43600010800026
4.1239999855999665,-12.103903936873266
0.7470916393415976,-1.0231856942806905
7.181600064800158,7.181600064800158
-0.40099992799982714,0.12353165445224902
0.1873999855999654,-1.1545777501381653
-12.319969013125545,4.770314281890641
9.142720138240334,6.7249999279998285
-10.591999927999828,4.058799971199932
9.229280142560343,4.749965502208669
0.4652798401596162,0.4652798401596162
9.924800194400468,9.924800194400468
1.2951999855999654,-6.331133940311954
6.622720047520115,2.271639868239684
9.464720155520373,7.396999927999827
2.2751291192776453,-3.1430358989117577
-2.911999927999828,1.9188630735169152
4.499444871344608,-9.602864550219435
9.99829924255841,9.915164696971203
1.399444871344608,-1.1032012338781423
3.630348255784921,-6.2429849888311
1.7073999855999653,-7.683605331624603
1.9497928180557569,-2.074086003750667
-1.3759999279998274,1.1598846133076877
5.449280012960032,1.4903598855197253
7.711680082080197,7.711680082080197
3.3153999855999654,-7.837714286665517
0.44983110005526605,-0.1382157528954065
-5.400999927999828,4.0445859962134705
4.401519982719959,0.44901540840276366
-3.871999927999828,2.649802696153491
4.181812168572818,-10.352576117936284
8.65472011664028,9.353286404716656
9.052320133920322,9.556751143203652
0.28639998559996543,-1.7277069466065866
-8.991999927999828,3.942955377886137
4.655199985599966,-11.20848639555983
-12.543883423342745,4.9938419094204205
0.3889999855999654,-0.10279612575589983
-6.664999927999828,2.5915287596626984
9.390400151200364,9.722499750992714
7.711680082080197,8.83656614445575
9.89368019008046,7.812791118098068
2.151999985599965,-8.88014166192942
-6.016999927999828,3.05474461006768
1.1395198747196995,0.09323995463989106
-2.6919999279998277,1.5813996671489814
0.28639998559996543,-0.05782294738886376
8.20528009936024,9.112908517900339
0.1873999855999654,-0.025990848555266573
-8.611999927999829,3.5733857724810427
7.963520090720218,8.979168008556222
-1.144999927999827,1.693480678572266
2.711212934592225,5.29876718943258
4.250656769057708,6.570208305404309
2.702333288646893,-4.111639134587351
0.12339998559996539,-0.8161760632315879
0.03205639576279898,0.39292534485613095
-1.3759999279998274,0.38117215662396764
-9.576999927999829,4.689685944457574
1.6096876270550982,-1.612935842751623
